MW,LogP,HBA,HBD,TPSA,RotBonds,AromaticRings,HeavyAtoms,RingCount,Source
168.32399999999998,4.2489000000000035,0,0,0.0,3,0,12,1,Generated
168.32399999999998,4.393000000000004,0,0,0.0,5,0,12,1,Generated
212.42099999999996,5.665200000000006,0,0,0.0,9,0,15,0,Generated
222.41599999999994,5.419200000000005,0,0,0.0,5,0,16,2,Generated
180.33499999999998,4.393000000000004,0,0,0.0,0,0,13,2,Generated
154.29699999999997,3.858800000000003,0,0,0.0,3,0,11,1,Generated
210.40499999999994,5.563300000000005,0,0,0.0,7,0,15,1,Generated
254.50199999999995,6.691400000000008,0,0,0.0,11,0,18,0,Generated
238.4589999999999,6.343500000000007,0,0,0.0,3,0,17,1,Generated
182.35099999999997,4.639000000000005,0,0,0.0,4,0,13,1,Generated
156.313,4.393000000000004,0,0,0.0,7,0,11,0,Generated
222.41599999999994,5.2751000000000055,0,0,0.0,2,0,16,2,Generated
182.35099999999997,4.639000000000005,0,0,0.0,4,0,13,1,Generated
210.40499999999997,5.131000000000006,0,0,0.0,3,0,15,1,Generated
254.50199999999998,6.547300000000007,0,0,0.0,10,0,18,0,Generated
196.37799999999996,4.885000000000005,0,0,0.0,2,0,14,1,Generated
196.37799999999993,5.173200000000005,0,0,0.0,6,0,14,1,Generated
198.39399999999998,5.131000000000006,0,0,0.0,7,0,14,0,Generated
264.49699999999996,6.301300000000007,0,0,0.0,5,0,19,2,Generated
268.5289999999999,7.657900000000008,0,0,0.0,16,0,19,0,Generated
220.39999999999998,4.596800000000004,0,0,0.0,2,0,16,3,Generated
220.3999999999999,5.173200000000005,0,0,0.0,2,0,16,3,Generated
168.324,4.104800000000004,0,0,0.0,2,0,12,1,Generated
154.29699999999997,3.858800000000003,0,0,0.0,2,0,11,1,Generated
238.45899999999992,6.343500000000007,0,0,0.0,9,0,17,1,Generated
240.47499999999994,6.733600000000007,0,0,0.0,13,0,17,0,Generated
210.40499999999997,5.2751000000000055,0,0,0.0,5,0,15,1,Generated
210.40499999999997,5.2751000000000055,0,0,0.0,5,0,15,1,Generated
226.44799999999998,5.911200000000006,0,0,0.0,9,0,16,0,Generated
170.33999999999997,4.494900000000004,0,0,0.0,6,0,12,0,Generated
238.45899999999992,6.343500000000007,0,0,0.0,9,0,17,1,Generated
182.35099999999997,4.494900000000004,0,0,0.0,1,0,13,1,Generated
140.26999999999998,3.468700000000003,0,0,0.0,1,0,10,1,Generated
198.39399999999998,5.2751000000000055,0,0,0.0,8,0,14,0,Generated
184.367,5.029100000000005,0,0,0.0,8,0,13,0,Generated
254.50199999999995,6.835500000000008,0,0,0.0,12,0,18,0,Generated
82.011,-0.18780000000000008,5,2,68.15,2,0,5,0,Generated
266.513,6.691400000000008,0,0,0.0,7,0,19,1,Generated
292.55100000000004,7.081500000000008,0,0,0.0,6,0,21,2,Generated
98.189,2.442500000000001,0,0,0.0,0,0,7,1,Generated
210.40499999999994,5.2751000000000055,0,0,0.0,5,0,15,1,Generated
140.26999999999998,3.468700000000003,0,0,0.0,0,0,10,1,Generated
226.44799999999995,6.343500000000007,0,0,0.0,12,0,16,0,Generated
192.34599999999995,4.2489000000000035,0,0,0.0,3,0,14,3,Generated
210.40499999999994,5.419200000000005,0,0,0.0,6,0,15,1,Generated
206.37299999999993,4.639000000000005,0,0,0.0,1,0,15,3,Generated
168.32399999999998,4.2489000000000035,0,0,0.0,4,0,12,1,Generated
210.40499999999997,5.131000000000006,0,0,0.0,4,0,15,1,Generated
224.43199999999996,5.9534000000000065,0,0,0.0,8,0,16,1,Generated
212.421,5.665200000000006,0,0,0.0,9,0,15,0,Generated
254.50199999999995,6.691400000000008,0,0,0.0,11,0,18,0,Generated
142.28599999999997,3.858800000000003,0,0,0.0,5,0,10,0,Generated
180.33499999999998,4.393000000000004,0,0,0.0,0,0,13,2,Generated
264.497,6.013100000000007,0,0,0.0,3,0,19,2,Generated
194.36199999999994,4.9272000000000045,0,0,0.0,4,0,14,2,Generated
140.26999999999998,3.7569000000000026,0,0,0.0,3,0,10,1,Generated
308.594,7.861700000000009,0,0,0.0,9,0,22,1,Generated
184.367,5.029100000000005,0,0,0.0,8,0,13,0,Generated
168.32399999999996,4.393000000000004,0,0,0.0,4,0,12,1,Generated
140.26999999999998,3.6128000000000027,0,0,0.0,2,0,10,1,Generated
224.43199999999996,5.665200000000006,0,0,0.0,6,0,16,1,Generated
170.33999999999997,4.783100000000005,0,0,0.0,8,0,12,0,Generated
196.37799999999996,5.029100000000005,0,0,0.0,5,0,14,1,Generated
252.4859999999999,6.877700000000007,0,0,0.0,0,0,18,1,Generated
180.33499999999995,4.393000000000004,0,0,0.0,2,0,13,2,Generated
168.32399999999996,4.393000000000004,0,0,0.0,5,0,12,1,Generated
182.35099999999994,4.639000000000005,0,0,0.0,4,0,13,1,Generated
194.3619999999999,4.639000000000005,0,0,0.0,4,0,14,2,Generated
212.42099999999994,5.9534000000000065,0,0,0.0,11,0,15,0,Generated
