SMILES,MaxSimilarity,NearestNeighbor
CCCC(C)C1CCCCC1C,0.34146341463414637,CCCC(O)CCC1C(C)CCCC1(C)C
CCCCCCC1CCCC1C,0.5862068965517241,CCCCCC1CCCC1O
CCC(C)CCCC(C)CCCC(C)C,0.5909090909090909,CC(C)CCCC(C)CCO
CCCC(CCC)C1CCC2CCCC2C1,0.3125,OC1CCC2CCCCC2C1
CC1CCCC2(C)CCCCC12C,0.5555555555555556,CC1CCCC2(C)CCCCC12O
CCC(CC)C1CCC(C)C1,0.3333333333333333,CC1CCC(CO)C(C)C1
CCCCCCCCC1CCCC(C)C1,0.4117647058823529,CCCCCC1CCCC1O
CCCC(C)C(C)CCCC(C)CCCC(C)C,0.52,CC(C)CCCC(C)CCO
CCC(C)CC1CCCCCCCCCCC1,0.3448275862068966,CC(CO)C1CCCCC1
CCCC(C)CC1(C)CCC(C)C1,0.30952380952380953,CCCC(C)C1OCC(C)(CCC)CO1
CCCCC(CC)CCCC,0.6842105263157895,CCCCC(CC)CO
CCCC1(C)CCC2C(C)C1CCC2(C)C,0.2682926829268293,CC1(C)CCCC2(C)C3CCC2(C)C(O)C31
CCCCC(C)C1CCC(C)CC1,0.35714285714285715,CCCCC(C)O
CCC1(C)CCC(C(C)C)CC1C(C)C,0.2926829268292683,CC(C)C1CCC2(CCC(=O)O2)CC1
CC(C)CCCC(C)CCCC(C)C(C)C(C)C,0.52,CC(C)CCCC(C)CCO
CC(C)CC1CCCC(C(C)(C)C)C1,0.3783783783783784,CC(C)CC1CCCC(C)(O)C1
CCCCC(C)CCC1CCCCC1,0.39473684210526316,CC(C)C(=O)OCCCC1CCCCC1
CCCC(C)CC(CC(C)C)C(C)C,0.35714285714285715,CCCC(C)CC=O
CCC(C)C1CC1(C)CCC1C(C)CCCC1(C)C,0.5227272727272727,CCC(O)CCC1C(C)CCCC1(C)C
CCCCCCCCCCCCCCCCCCC,1.0,CCCCCCC
CC(C)CC1C(C)C2CC1C1CCC(C)C21,0.3,CC(C)CC1CC(C)CCO1
CCC12CCC(C1)C(C1(C)CCCCC1)C2,0.6764705882352942,CCC12CCC(C1)C(C1(O)CCCCC1)C2
CC(C)C1CCCCC1C(C)C,0.4166666666666667,CC1CCC(C(C)C)C(O)C1
CCC1CCC(C)CC1CC,0.52,CC1CCC(CO)C(C)C1
CCCCC(C)CCCCCC1CCCCC1,0.41025641025641024,CC(C)C(=O)OCCCC1CCCCC1
CCCCCCCCCCC(C)CCCCC,0.6666666666666666,CCCCCCCCCCCCCCCCCCCCC(C)C
CCCCC1CCC(CC(C)C)CC1C,0.325,CC(C)CC1CC(C)CCO1
CCC(C)CC1CCCCC1C(C)CC,0.35135135135135137,CCC(C)C1CCCCC1=O
CC(C)CCCC(C)CCCC(C)C(C)C,0.5652173913043478,CC(C)CCCC(C)CCO
CCCCCC(C)C(C)C(C)C,0.5,CCCCCCCCCC(C)C(OC)OC
CCCCCC(C)CCCCC1CCCCC1,0.42105263157894735,CC(C)C(=O)OCCCC1CCCCC1
CC(C)C1CCC(C(C)(C)C)CC1,0.4782608695652174,CC(C)(C)C1CCC(O)CC1
CCC1CC(C)CC(C)C1,0.2608695652173913,CCC1CCC(CC)O1
CCCCCC(C)CC(C)CC(C)C,0.5217391304347826,CCCCCCCCCCCCCCCCCCCCC(C)C
CCCCCC(CCC)CC(C)C,0.5217391304347826,CCCCCCCCCCCCCCCCCCCCC(C)C
CCCCCC(C)CCCC(C)CCCC(C)C,0.7368421052631579,CCCCCCCCCCCCCCCCCCCCC(C)C
OOOOO,0.15,CC=C(C)C(=O)OC
CCC(C)CCC(C)CC(C)C1CCCC(C)(C)C1,0.5,CC(O)C1CCCC(C)(C)C1
CC1CCC(C(C)C)C(C(C)CCCC2CCCCC2)C1,0.38461538461538464,CC1CCC(C(C)C)C(O)C1
CC1CCCC1C,0.35,CC1CCCC(O)C1
CC(C)C(C)CCC(C)C1CCCCC1,0.5185185185185185,CC(CO)C1CCCCC1
CC1CCCC(C)(C)C1C,0.4411764705882353,CCC(O)CCC1C(C)CCCC1(C)C
CCCCCCCCCCC(C)CCCC,0.631578947368421,CCCCCCCCCCCCCCCCCCCCC(C)C
CCCCC1CC2CC1C1CCCC21,0.5,O=CCC1CC2CC1C1CCCC21
CCCCCC1CCC(CC(C)C)CC1,0.35714285714285715,CCCCCCCCCCCCCCCCCCCCC(C)C
CC1CCC(C2CCC3CCCC3C2)C1,0.4,CC1CCCC(O)C1
CC(C)CCCC1CCCC1C,0.34285714285714286,CCCCCC1CCCC1O
CC(C)C(C)CCC1CCC(C)C1(C)C,0.35714285714285715,CC1=CCC(CCC(C)C(C)O)C1(C)C
CCCCCCCCCC1CCCC(C)C1,0.4117647058823529,CCCCCC1CCCC1O
CCCCCC(CC)CC(C)C(C)CC,0.4444444444444444,CCCCC(CC)CO
CCC(C)CCC(CCC(C)CC)CC(C)CC,0.45454545454545453,CCC(C)CCO
